Date,Open,High,Low,Close,Volume,Turnover
2026-03-12 15:12:00,23649.85,23654.55,23628.8,23631.0,0,0.0
2026-03-12 15:13:00,23632.0,23642.6,23632.0,23637.45,0,0.0
2026-03-12 15:14:00,23637.6,23649.75,23631.45,23633.9,0,0.0
2026-03-12 15:15:00,23636.35,23638.75,23629.0,23630.0,0,0.0
2026-03-12 15:16:00,23629.35,23636.2,23625.05,23625.15,0,0.0
2026-03-12 15:17:00,23626.3,23647.4,23624.75,23646.75,0,0.0
2026-03-12 15:18:00,23647.4,23652.0,23647.05,23649.15,0,0.0
2026-03-12 15:19:00,23649.15,23651.25,23645.0,23649.55,0,0.0
2026-03-12 15:20:00,23650.65,23652.15,23642.4,23643.0,0,0.0
2026-03-12 15:21:00,23643.35,23647.35,23631.85,23633.2,0,0.0
2026-03-12 15:22:00,23633.75,23645.0,23632.85,23640.55,0,0.0
2026-03-12 15:23:00,23641.45,23644.2,23636.55,23637.25,0,0.0
2026-03-12 15:24:00,23638.05,23640.6,23630.55,23635.6,0,0.0
2026-03-12 15:25:00,23635.55,23638.1,23627.65,23628.15,0,0.0
2026-03-12 15:26:00,23629.55,23637.35,23628.95,23634.4,0,0.0
2026-03-12 15:27:00,23634.7,23638.2,23631.45,23634.55,0,0.0
2026-03-12 15:28:00,23632.0,23636.45,23630.75,23634.8,0,0.0
2026-03-12 15:29:00,23633.4,23643.1,23624.6,23639.35,0,0.0
